word,event,register,period,sentence,timestamp
remote,covid-19,formal,before,"More than half a million hermit crabs have been killed after becoming trapped in plastic debris on two remote island groups, prompting concern that the deaths could be part of a global species decline.",2019-12-05T00:01:03Z
remote,covid-19,formal,before,"But in a world of digital addiction, where even the most remote parts of the country are being infiltrated by smartphones, telling stories via screens is the new necessary: a way to both preserve tradition and reach out to the young.",2019-12-04T17:00:06Z
remote,covid-19,formal,before,"“They strongly believe that traditional culture and Anangu law holds the answers to the issues and problems of contemporary life in remote communities.” Digital storytelling, however, has its challenges.",2019-12-04T17:00:06Z
remote,covid-19,formal,before,"“Where’s 007?” asks M impatiently, before we cut to the most incredible and remote lake-house known to man.",2019-12-04T15:14:01Z
remote,covid-19,formal,before,"Meanwhile, wretched, lonely Liyun and Yaojun move away, to a remote coastal town where they adopt a boy, Xing (Roy Wang), who senses that he is second-best and becomes a tearaway delinquent, breaking his adoptive parents’ already shattered hearts.",2019-12-04T15:00:08Z
remote,covid-19,formal,before,"In a statement released on Wednesday, the Australian Society of Ophthalmologists said it was “extremely proud” to be associated with the Indigenous and Remote Eye Health Service (Iris), which was treating blinding eye disease among the most disadvantaged populations in Australia.",2019-12-04T02:21:31Z
remote,covid-19,formal,before,"The figure also covered the cost of air transport for people and equipment, staff accommodation and meals for up to a week, a charter plane for very remote locations or other transport to pick up Indigenous patients from remote settlements and bring them into town, and a team trained in cultural sensitivity onsite up to a week before surgery to locate, prepare and care for patients.",2019-12-04T02:21:31Z
remote,covid-19,formal,before,"The novel follows two students who take the summer off to canoe the remote waterway, only to find themselves trying to outrun a forest fire – “they didn’t say a word but the silence of it and the way it seemed to breathe scared them to the bone” – as a man they think is a killer follows in their tracks.",2019-12-03T09:00:17Z
remote,covid-19,formal,before,"Yet considering we’re talking about a pilates ring and a remote control stuck to my leg, I’m surprised at how expansive the possibilities are.",2019-12-03T07:00:16Z
remote,covid-19,formal,before,"Callum Churchill, store manager, Stanfords, Bristol Pocket Atlas of Remote Islands, by Judith Schalansky Penguin, £16.99 My favourite travel book is As I Walked Out One Midsummer Morning by Laurie Lee.",2019-12-03T06:30:14Z
